"","lat","lon","time_utc","value","name","variable","threshold","tmz_offset","time_lst"
"154",3.875,37.875,1970-01-01 00:00:00,0.031223027035594,"imerg","mean","0.1",3,1970-01-01 03:00:00
"155",3.875,38.125,1970-01-01 00:00:00,0.0360733233392239,"imerg","mean","0.1",3,1970-01-01 03:00:00
"156",3.875,38.375,1970-01-01 00:00:00,0.0381769873201847,"imerg","mean","0.1",3,1970-01-01 03:00:00
"157",3.875,38.625,1970-01-01 00:00:00,0.0378604494035244,"imerg","mean","0.1",3,1970-01-01 03:00:00
"158",3.875,38.875,1970-01-01 00:00:00,0.0314736030995846,"imerg","mean","0.1",3,1970-01-01 03:00:00
"159",3.875,39.125,1970-01-01 00:00:00,0.0287081059068441,"imerg","mean","0.1",3,1970-01-01 03:00:00
"160",3.875,39.375,1970-01-01 00:00:00,0.0298615917563438,"imerg","mean","0.1",3,1970-01-01 03:00:00
"161",3.875,39.625,1970-01-01 00:00:00,0.0344974435865879,"imerg","mean","0.1",3,1970-01-01 03:00:00
"162",3.875,39.875,1970-01-01 00:00:00,0.0324624106287956,"imerg","mean","0.1",3,1970-01-01 03:00:00
"163",3.875,40.125,1970-01-01 00:00:00,0.0328237116336823,"imerg","mean","0.1",3,1970-01-01 03:00:00
"164",3.875,40.375,1970-01-01 00:00:00,0.037030290812254,"imerg","mean","0.1",3,1970-01-01 03:00:00
"165",3.875,40.625,1970-01-01 00:00:00,0.0402476377785206,"imerg","mean","0.1",3,1970-01-01 03:00:00
"166",3.875,40.875,1970-01-01 00:00:00,0.045685201883316,"imerg","mean","0.1",3,1970-01-01 03:00:00
"167",3.875,41.125,1970-01-01 00:00:00,0.0479672998189926,"imerg","mean","0.1",3,1970-01-01 03:00:00
"168",3.875,41.375,1970-01-01 00:00:00,0.0482150316238403,"imerg","mean","0.1",3,1970-01-01 03:00:00
"169",3.875,41.625,1970-01-01 00:00:00,0.0429639518260956,"imerg","mean","0.1",3,1970-01-01 03:00:00
"170",3.875,41.875,1970-01-01 00:00:00,0.0418874248862267,"imerg","mean","0.1",3,1970-01-01 03:00:00
"171",3.625,33.625,1970-01-01 00:00:00,0.0269246753305197,"imerg","mean","0.1",2,1970-01-01 02:00:00
"172",3.625,33.875,1970-01-01 00:00:00,0.0253246631473303,"imerg","mean","0.1",2,1970-01-01 02:00:00
"173",3.625,34.125,1970-01-01 00:00:00,0.0288861766457558,"imerg","mean","0.1",2,1970-01-01 02:00:00
"174",3.625,34.375,1970-01-01 00:00:00,0.0342229679226875,"imerg","mean","0.1",2,1970-01-01 02:00:00
"175",3.625,34.625,1970-01-01 00:00:00,0.0366708934307098,"imerg","mean","0.1",2,1970-01-01 02:00:00
"176",3.625,34.875,1970-01-01 00:00:00,0.0370356030762196,"imerg","mean","0.1",2,1970-01-01 02:00:00
"177",3.625,35.125,1970-01-01 00:00:00,0.0368858389556408,"imerg","mean","0.1",2,1970-01-01 02:00:00
"178",3.625,35.375,1970-01-01 00:00:00,0.0386011302471161,"imerg","mean","0.1",2,1970-01-01 02:00:00
"179",3.625,35.625,1970-01-01 00:00:00,0.0454985685646534,"imerg","mean","0.1",2,1970-01-01 02:00:00
"180",3.625,35.875,1970-01-01 00:00:00,0.0571723654866219,"imerg","mean","0.1",2,1970-01-01 02:00:00
"181",3.625,36.125,1970-01-01 00:00:00,0.0612981915473938,"imerg","mean","0.1",2,1970-01-01 02:00:00
"182",3.625,36.375,1970-01-01 00:00:00,0.0526008382439613,"imerg","mean","0.1",2,1970-01-01 02:00:00
"183",3.625,36.625,1970-01-01 00:00:00,0.0392502807080746,"imerg","mean","0.1",2,1970-01-01 02:00:00
"184",3.625,36.875,1970-01-01 00:00:00,0.0259093251079321,"imerg","mean","0.1",2,1970-01-01 02:00:00
"185",3.625,37.125,1970-01-01 00:00:00,0.0228845868259668,"imerg","mean","0.1",2,1970-01-01 02:00:00
"186",3.625,37.375,1970-01-01 00:00:00,0.0230847354978323,"imerg","mean","0.1",2,1970-01-01 02:00:00
"187",3.625,37.625,1970-01-01 00:00:00,0.026680750772357,"imerg","mean","0.1",3,1970-01-01 03:00:00
"188",3.625,37.875,1970-01-01 00:00:00,0.0287277549505234,"imerg","mean","0.1",3,1970-01-01 03:00:00
"189",3.625,38.125,1970-01-01 00:00:00,0.0329675450921059,"imerg","mean","0.1",3,1970-01-01 03:00:00
"190",3.625,38.375,1970-01-01 00:00:00,0.0374951362609863,"imerg","mean","0.1",3,1970-01-01 03:00:00
"191",3.625,38.625,1970-01-01 00:00:00,0.0402514226734638,"imerg","mean","0.1",3,1970-01-01 03:00:00
"192",3.625,38.875,1970-01-01 00:00:00,0.0338961854577065,"imerg","mean","0.1",3,1970-01-01 03:00:00
